barcode,tradeName,unitsPerPack,tier,why,batches,detail,lastStripCost,packetPrice
6251106161346,"Lukast 10mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:6@3657",3657,
Aldosam,"Aldosam 250mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:10@1250",1250,
8901111079287,"Empadil 25mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:6@7128",7128,
8901175032686,"M-kast 5",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:3@2487",2487,
6285147000784,"Co-Tabuvan 80/12.5mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:5@2414",2414,
8680199003680,"Flubord eye drop",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:1@7877",7877,
6223003812348,"Polo TM 10cm بلاستر",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:9@1665",1665,
5281019903710,"Neurexal 75mg tab ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:2@3512",3512,
3401572288297,"micellar water bioderma oily/combination skin",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:1@15260",15260,
6281053214987,"Nunu baby shampoo 1000ml",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:3@4274",4274,
9504000089634,"Ibuprofen",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:4@1850",1850,
8683400273155,"sleep well fine's gummies",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:1@17384",17384,
6012546267124,"TureTrip لاصق مسمار قدم",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:5@1589",1589,
3401399694127,"Bioderma  hydrabio H2O 250ml",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:1@14330",14330,
3701129812068,"Bioderma Sensibio H2O 250ml",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:1@14470",14470,
5060565107397,"Revuele prebiotics foam cleanser",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:1@7210",7210,
4010439201431,"Lacalut sensitive toothpaste",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:1@5355",5355,
https://qrs.ly/4tfqmq6,"Yenikid syr",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-19:1@6590",6590,
8699527150101,"Duloxx tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-20:2@6250",6250,
6921875050522,"Paracetamol  500/5ml amp",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-20:18@750",750,
430470201202016,"Fugedene cram",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-21:10@858",858,
8901111014110,"Pacroma cream",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-21:1@4389",4389,
6251161030113,"Pelargos syr",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-21:5@5486",5486,
5060781540169,"Skyvit D3 10000iu",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-21:2@6300",6300,
6251151001802,"Apisal 0.9%",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-21:2@3130",3130,
6251875000983,"Napron 500mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-21:8@1290",1290,
Paracetamol 1000mg tab,"Paracetamol 1000mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-21:5@1690",1690,
6251875004370,"Pio-Vit D3 50.000",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-21:1@4852",4852,
8005500200143,"Bonto delay condom",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-21:1@1925",1925,
9647803651858,"itooth",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-21:1@4650",4650,
5290931002340,"Nautisol 5mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-21:4@855",855,
8901111827215,"Loxim 15mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-21:4@545",545,
Elica Oint,"Elica oint",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-21:2@4827",4827,
6251875000723,"Pioverin 135mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-21:10@717",717,
6946357125741,"Oral cleaning kit",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-21:4@1050",1050,
4030538567504,"Mobile Mountian gel",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-21:5@16771",16771,
8809052589714,"لاصق انف ازالة الرؤوس السوداء",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-22:3@2392",2392,
8809052589707,"لاصق انف لازالة الرؤوس السوداء",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-22:2@2392",2392,
300549260010,"Coldin syr sdi",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-22:9@1190",1190,
Acretin 0.025%,"acretin 0.025 cream ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-22:2@3511",3511,
6221032158666,"Epigesic tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-22:10@878",878,
ketess sachet,"ketess sachet ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-22:20@535",535,
lamifen cream,"lamifen cream ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-22:5@4389",4389,
6224009747481,"Relaxiged",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-22:15@1317",1317,
5034593030200,"Eros cream",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-22:4@3105",3105,
42164104,"nivea cream معدني ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-22:5@1465",1465,
6291100081080,"Scopinal 100ml syr",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-22:3@2523",2523,
6251875000310,"Captoneer 50mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-22:8@736",736,
MPI-PROF,"ProfePain",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-22:13@3000",3000,
6251875001782,"Motidon 100ml syr",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-22:3@1664",1664,
8699578703455,"Piyeloseptyl syp ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-22:1@8229",8229,
6251151000836,"Fencil oral 30ml drop",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-22:5@2194",2194,
6210872077206,"Denti-cort",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-23:4@2195",2195,
6221508172011,"synthecortin ampoule ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-23:2@3840",3840,
8058090019541,"محرار الكتروني ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-23:2@4400",4400,
b2835662cb0f89c3a040602c45f4d72a18984c203bec51b40aac058b36e03a87632be048edb43af3,"Olmetec plus 40\25mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-23:4@8979",8979,
5056227207635,"Zestril 10mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-23:4@4830",4830,
8683229235754,"avoferro plus tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-23:2@3445",3445,
panadol cold&flu الاصفر,"panadol cold&flu الاصفر",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-23:30@1750",1750,
4031571067068,"Clopi-Denk 75mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-24:6@4499",4499,
4262422540236,"Gluvecta M 50\850",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-24:6@3767",3767,
4006000017358,"anti-pigment eucerin ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-24:1@22570",22570,
clinical thermometer,"clinical thermometer",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-24:12@988",988,
6281008515121,"sofy فوط نسائيه",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-24:16@1400",1400,
5cc844e27d7e42076a29d1d0096f842e4b66dfdc104ece6327ec05490d84e77fe446f488cde6711e,"ceftriaxone 1g ldp im ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-24:20@3423",3423,
010628509400024021000000079373881729063010F250671,"olmetec 40\25",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-24:4@8979",8979,
6251151001185,"Apisal Stuffy nose",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-24:2@3780",3780,
4262422540243,"Gluvecta M 50\1000",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-25:6@3960",3960,
5903137540478,"Vita C 1000mg MADAMAR",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-25:4@3566",3566,
9178714970870,"levo-mid 500mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-25:2@9788",9788,
2802104090271,"Dexatob drop",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-25:2@6255",6255,
4a62af60a909c04e30ab65b2c1776db30bb99ed89421ea73561800e5cfa9a8a6e0971bed1ffa7780,"Voxin vial 1g",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-25:1@9875",9875,
5065013748146,"Deslora 5mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-25:1@3230",3230,
733739014184,"Berberine  glucose support NOW",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-25:1@62380",62380,
6957855102790,"Amoxillin-500mg vial ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-25:1@720",720,
8699525759832,"Gentamisin 80/2ml amp",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-25:30@505",505,
205003140207020,"Vitamin C kindi 500mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-25:10@995",995,
4009932924848,"Active-Meno ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-25:3@5113",5113,
4051849632545,"lincomycin600",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-25:10@2300",2300,
6285147004898,"Toprazole 40mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-25:2@6342",6342,
8436026213797,"KIN B5",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-25:2@9872",9872,
6251160060050,"Betixim 100mg syr",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-25:13@3207",3207,
6251007012051,"كفوف طبية",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-25:4@5390",5390,
3582910068969,"Aprovasc 300/10mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-26:2@11658",11658,
Calridol,"Calridol 1000mg/100ml ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-26:15@1820",1820,
9633e3b439e6392eae4d81064f4bb7b9fec023aeacca9b4d73898ed68a69302c02308c4c72e075d2,"Omeprazol Azevedos 40mg vial",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-26:10@5499",5499,
6921756490539," جهاز On Call Plus ",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-26:2@15000",15000,
5310090014012,"Ginkolex plus",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-26:1@13300",13300,
6291100080977,"Cetralon syr",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-26:2@2660",2660,
6291100087372,"Ivy-Calm syr",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-26:1@3990",3990,
6291100080427,"Profinal 100mg/5ml syr",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-26:3@2200",2200,
9780201379884,"Cefuroxa-500mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-26:4@5750",5750,
852510005668,"Vitamin C vita ground 500mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-26:1@16895",16895,
3059944020701,"veet strip",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-26:5@4386",4386,
311845171054,"NAC 500mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-27:1@29400",29400,
4569632586321,"Mycoyat supp",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-27:3@1460",1460,
6291103841704,"Nabixium 20mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-28:2@125",125,
6118000042044,"Mobic 15mg tab",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-28:2@4500",4500,
5944728005952,"Retinarom cap",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-28:2@7277",7277,
Metforal 500mg,"Metforal 500mg",,د — غير محدد,"دفعة واحدة خارج نافذة البدايات",1,"2026-07-28:10@834",834,
